pruid,prname,date,numtotal,numdeathstoday
10,Newfoundland and Labrador,2021-03-25,1015,0
13,New Brunswick,2021-03-25,1546,0
12,Nova Scotia,2021-03-25,1699,0
11,Prince Edward Island,2021-03-25,153,0
60,Yukon,2021-03-25,72,0
61,Northwest Territories,2021-03-25,42,0
62,Nunavut,2021-03-25,395,0
99,Repatriated travellers,2021-03-25,13,0
1,Canada,2021-03-25,951560,32
59,British Columbia,2021-03-26,95677,3
48,Alberta,2021-03-26,145028,3
47,Saskatchewan,2021-03-26,32559,8
46,Manitoba,2021-03-26,33810,3
35,Ontario,2021-03-26,338239,12
24,Quebec,2021-03-26,306385,7
10,Newfoundland and Labrador,2021-03-26,1015,0
13,New Brunswick,2021-03-26,1559,0
12,Nova Scotia,2021-03-26,1704,0
11,Prince Edward Island,2021-03-26,156,0
60,Yukon,2021-03-26,73,0
61,Northwest Territories,2021-03-26,42,0
62,Nunavut,2021-03-26,395,0
99,Repatriated travellers,2021-03-26,13,0
1,Canada,2021-03-26,956655,36
59,British Columbia,2021-03-27,96613,3
48,Alberta,2021-03-27,145696,1
47,Saskatchewan,2021-03-27,32783,0
46,Manitoba,2021-03-27,33867,1
35,Ontario,2021-03-27,340692,16
24,Quebec,2021-03-27,307394,8
10,Newfoundland and Labrador,2021-03-27,1015,0
13,New Brunswick,2021-03-27,1571,0
12,Nova Scotia,2021-03-27,1709,0
11,Prince Edward Island,2021-03-27,156,0
60,Yukon,2021-03-27,73,0
61,Northwest Territories,2021-03-27,42,0
62,Nunavut,2021-03-27,395,0
99,Repatriated travellers,2021-03-27,13,0
1,Canada,2021-03-27,962019,29
59,British Columbia,2021-03-28,97418,1
48,Alberta,2021-03-28,146340,3
47,Saskatchewan,2021-03-28,33031,3
46,Manitoba,2021-03-28,33922,1
35,Ontario,2021-03-28,343140,19
24,Quebec,2021-03-28,308311,1
10,Newfoundland and Labrador,2021-03-28,1016,0
13,New Brunswick,2021-03-28,1577,0
12,Nova Scotia,2021-03-28,1711,0
11,Prince Edward Island,2021-03-28,156,0
60,Yukon,2021-03-28,73,0
61,Northwest Territories,2021-03-28,42,0
62,Nunavut,2021-03-28,395,0
99,Repatriated travellers,2021-03-28,13,0
1,Canada,2021-03-28,967145,28
59,British Columbia,2021-03-29,98195,2
48,Alberta,2021-03-29,146885,0
47,Saskatchewan,2021-03-29,33235,0
46,Manitoba,2021-03-29,33975,0
35,Ontario,2021-03-29,345234,10
24,Quebec,2021-03-29,309202,5
10,Newfoundland and Labrador,2021-03-29,1016,0
13,New Brunswick,2021-03-29,1587,0
12,Nova Scotia,2021-03-29,1711,0
11,Prince Edward Island,2021-03-29,156,0
60,Yukon,2021-03-29,73,0
61,Northwest Territories,2021-03-29,42,0
62,Nunavut,2021-03-29,395,0
99,Repatriated travellers,2021-03-29,13,0
1,Canada,2021-03-29,971719,17
59,British Columbia,2021-03-30,99035,0
48,Alberta,2021-03-30,147461,4
47,Saskatchewan,2021-03-30,33399,1
46,Manitoba,2021-03-30,34051,0
35,Ontario,2021-03-30,347570,14
24,Quebec,2021-03-30,310066,7
10,Newfoundland and Labrador,2021-03-30,1018,0
13,New Brunswick,2021-03-30,1601,0
12,Nova Scotia,2021-03-30,1714,0
11,Prince Edward Island,2021-03-30,159,0
60,Yukon,2021-03-30,73,0
61,Northwest Territories,2021-03-30,42,0
62,Nunavut,2021-03-30,395,0
99,Repatriated travellers,2021-03-30,13,0
1,Canada,2021-03-30,976597,26
59,British Columbia,2021-03-31,100048,3
48,Alberta,2021-03-31,148332,3
47,Saskatchewan,2021-03-31,33590,2
46,Manitoba,2021-03-31,34115,1
35,Ontario,2021-03-31,349903,15
24,Quebec,2021-03-31,311091,9
10,Newfoundland and Labrador,2021-03-31,1019,0
13,New Brunswick,2021-03-31,1613,0
12,Nova Scotia,2021-03-31,1716,0
11,Prince Edward Island,2021-03-31,159,0
60,Yukon,2021-03-31,74,0
61,Northwest Territories,2021-03-31,42,0
62,Nunavut,2021-03-31,395,0
99,Repatriated travellers,2021-03-31,13,0
1,Canada,2021-03-31,982110,33
59,British Columbia,2021-04-01,100880,5
48,Alberta,2021-04-01,149207,4
47,Saskatchewan,2021-04-01,33789,0
46,Manitoba,2021-04-01,34171,2
35,Ontario,2021-04-01,352460,23
24,Quebec,2021-04-01,312362,9
10,Newfoundland and Labrador,2021-04-01,1020,0
13,New Brunswick,2021-04-01,1623,0
12,Nova Scotia,2021-04-01,1719,0
11,Prince Edward Island,2021-04-01,160,0
60,Yukon,2021-04-01,74,0
61,Northwest Territories,2021-04-01,42,0
62,Nunavut,2021-04-01,395,0
99,Repatriated travellers,2021-04-01,13,0
1,Canada,2021-04-01,987915,43
59,British Columbia,2021-04-02,101954,0
48,Alberta,2021-04-02,150288,0
47,Saskatchewan,2021-04-02,34043,0
46,Manitoba,2021-04-02,34262,0
35,Ontario,2021-04-02,355549,23
24,Quebec,2021-04-02,313676,5
10,Newfoundland and Labrador,2021-04-02,1020,0
13,New Brunswick,2021-04-02,1632,0
12,Nova Scotia,2021-04-02,1728,0
11,Prince Edward Island,2021-04-02,160,0
60,Yukon,2021-04-02,74,0
61,Northwest Territories,2021-04-02,42,0
62,Nunavut,2021-04-02,395,0
99,Repatriated travellers,2021-04-02,13,0
1,Canada,2021-04-02,994836,28
59,British Columbia,2021-04-03,103031,0
48,Alberta,2021-04-03,151359,0
47,Saskatchewan,2021-04-03,34323,0
46,Manitoba,2021-04-03,34352,1
35,Ontario,2021-04-03,358558,16
24,Quebec,2021-04-03,314958,3
10,Newfoundland and Labrador,2021-04-03,1020,0
13,New Brunswick,2021-04-03,1641,0
12,Nova Scotia,2021-04-03,1732,0
11,Prince Edward Island,2021-04-03,160,0
60,Yukon,2021-04-03,74,0
61,Northwest Territories,2021-04-03,42,0
62,Nunavut,2021-04-03,395,0
99,Repatriated travellers,2021-04-03,13,0
1,Canada,2021-04-03,1001658,20
59,British Columbia,2021-04-04,104030,0
48,Alberta,2021-04-04,152307,0
47,Saskatchewan,2021-04-04,34544,3
46,Manitoba,2021-04-04,34419,1
35,Ontario,2021-04-04,361599,12
24,Quebec,2021-04-04,316112,9
10,Newfoundland and Labrador,2021-04-04,1020,0
13,New Brunswick,2021-04-04,1652,0
12,Nova Scotia,2021-04-04,1739,0
11,Prince Edward Island,2021-04-04,160,0
60,Yukon,2021-04-04,74,0
61,Northwest Territories,2021-04-04,42,0
62,Nunavut,2021-04-04,395,0
99,Repatriated travellers,2021-04-04,13,0
1,Canada,2021-04-04,1008106,25
59,British Columbia,2021-04-05,104920,23
48,Alberta,2021-04-05,153194,4
47,Saskatchewan,2021-04-05,34763,1
46,Manitoba,2021-04-05,34487,1
35,Ontario,2021-04-05,364537,10
24,Quebec,2021-04-05,317364,4
10,Newfoundland and Labrador,2021-04-05,1020,0
13,New Brunswick,2021-04-05,1662,0
12,Nova Scotia,2021-04-05,1741,0
11,Prince Edward Island,2021-04-05,160,0
60,Yukon,2021-04-05,74,0
61,Northwest Territories,2021-04-05,43,0
62,Nunavut,2021-04-05,395,0
99,Repatriated travellers,2021-04-05,13,0
1,Canada,2021-04-05,1014373,43
59,British Columbia,2021-04-06,105988,3
48,Alberta,2021-04-06,154125,3
47,Saskatchewan,2021-04-06,34982,3
46,Manitoba,2021-04-06,34547,2
35,Ontario,2021-04-06,367602,8
24,Quebec,2021-04-06,318532,4
10,Newfoundland and Labrador,2021-04-06,1020,0
13,New Brunswick,2021-04-06,1665,0
12,Nova Scotia,2021-04-06,1747,0
11,Prince Edward Island,2021-04-06,160,0
60,Yukon,2021-04-06,74,0
61,Northwest Territories,2021-04-06,43,0
62,Nunavut,2021-04-06,395,0
99,Repatriated travellers,2021-04-06,13,0
1,Canada,2021-04-06,1020893,23
59,British Columbia,2021-04-07,106985,2
48,Alberta,2021-04-07,155476,1
47,Saskatchewan,2021-04-07,35171,2
46,Manitoba,2021-04-07,34654,1
35,Ontario,2021-04-07,370817,17
24,Quebec,2021-04-07,319802,8
10,Newfoundland and Labrador,2021-04-07,1021,0
13,New Brunswick,2021-04-07,1679,1
12,Nova Scotia,2021-04-07,1749,0
11,Prince Edward Island,2021-04-07,160,0
60,Yukon,2021-04-07,74,0
61,Northwest Territories,2021-04-07,43,0
62,Nunavut,2021-04-07,395,0
99,Repatriated travellers,2021-04-07,13,0
1,Canada,2021-04-07,1028039,32
59,British Columbia,2021-04-08,108278,2
48,Alberta,2021-04-08,156905,3
47,Saskatchewan,2021-04-08,35390,2
46,Manitoba,2021-04-08,34790,3
35,Ontario,2021-04-08,374112,19
24,Quebec,2021-04-08,321411,9
10,Newfoundland and Labrador,2021-04-08,1022,0
13,New Brunswick,2021-04-08,1686,0
12,Nova Scotia,2021-04-08,1754,0
11,Prince Edward Island,2021-04-08,161,0
60,Yukon,2021-04-08,74,0
61,Northwest Territories,2021-04-08,43,0
62,Nunavut,2021-04-08,395,0
99,Repatriated travellers,2021-04-08,13,0
1,Canada,2021-04-08,1036034,38
59,British Columbia,2021-04-09,109540,2
48,Alberta,2021-04-09,158426,2
47,Saskatchewan,2021-04-09,35747,6
46,Manitoba,2021-04-09,34969,3
35,Ontario,2021-04-09,378339,18
24,Quebec,2021-04-09,323094,6
10,Newfoundland and Labrador,2021-04-09,1025,0
13,New Brunswick,2021-04-09,1694,1
12,Nova Scotia,2021-04-09,1756,0
11,Prince Edward Island,2021-04-09,162,0
60,Yukon,2021-04-09,74,0
61,Northwest Territories,2021-04-09,43,0
62,Nunavut,2021-04-09,395,0
99,Repatriated travellers,2021-04-09,13,0
1,Canada,2021-04-09,1045277,38
59,British Columbia,2021-04-10,110823,9
48,Alberta,2021-04-10,159719,5
47,Saskatchewan,2021-04-10,35984,0
46,Manitoba,2021-04-10,35101,0
35,Ontario,2021-04-10,382152,19
24,Quebec,2021-04-10,324848,13
10,Newfoundland and Labrador,2021-04-10,1029,0
13,New Brunswick,2021-04-10,1713,1
12,Nova Scotia,2021-04-10,1763,0
11,Prince Edward Island,2021-04-10,162,0
60,Yukon,2021-04-10,74,0
61,Northwest Territories,2021-04-10,43,0
62,Nunavut,2021-04-10,395,0
99,Repatriated travellers,2021-04-10,13,0
1,Canada,2021-04-10,1053819,47
59,British Columbia,2021-04-11,111859,5
48,Alberta,2021-04-11,160902,1
47,Saskatchewan,2021-04-11,36304,1
46,Manitoba,2021-04-11,35213,0
35,Ontario,2021-04-11,386608,21
24,Quebec,2021-04-11,326383,5
10,Newfoundland and Labrador,2021-04-11,1029,0
13,New Brunswick,2021-04-11,1722,0
12,Nova Scotia,2021-04-11,1768,0
11,Prince Edward Island,2021-04-11,162,0
60,Yukon,2021-04-11,74,0
61,Northwest Territories,2021-04-11,43,0
62,Nunavut,2021-04-11,395,0
99,Repatriated travellers,2021-04-11,13,0
1,Canada,2021-04-11,1062475,33
59,British Columbia,2021-04-12,112829,4
48,Alberta,2021-04-12,162038,5
47,Saskatchewan,2021-04-12,36604,1
46,Manitoba,2021-04-12,35324,0
35,Ontario,2021-04-12,391009,15
24,Quebec,2021-04-12,327982,2
10,Newfoundland and Labrador,2021-04-12,1030,0
13,New Brunswick,2021-04-12,1732,0
12,Nova Scotia,2021-04-12,1775,0
11,Prince Edward Island,2021-04-12,165,0
60,Yukon,2021-04-12,75,0
61,Northwest Territories,2021-04-12,43,0
62,Nunavut,2021-04-12,395,0
99,Repatriated travellers,2021-04-12,13,0
1,Canada,2021-04-12,1071014,27
59,British Columbia,2021-04-13,113702,2
48,Alberta,2021-04-13,163119,3
47,Saskatchewan,2021-04-13,36892,2
46,Manitoba,2021-04-13,35453,2
35,Ontario,2021-04-13,394679,15
24,Quebec,2021-04-13,329472,12
10,Newfoundland and Labrador,2021-04-13,1031,0
13,New Brunswick,2021-04-13,1736,0
12,Nova Scotia,2021-04-13,1781,0
11,Prince Edward Island,2021-04-13,165,0
60,Yukon,2021-04-13,75,0
61,Northwest Territories,2021-04-13,43,0
62,Nunavut,2021-04-13,395,0
99,Repatriated travellers,2021-04-13,13,0
1,Canada,2021-04-13,1078556,36
59,British Columbia,2021-04-14,114870,6
48,Alberta,2021-04-14,164531,8
47,Saskatchewan,2021-04-14,37091,1
46,Manitoba,2021-04-14,35535,3
35,Ontario,2021-04-14,398835,28
24,Quebec,2021-04-14,331031,7
10,Newfoundland and Labrador,2021-04-14,1034,0
13,New Brunswick,2021-04-14,1752,0
12,Nova Scotia,2021-04-14,1783,0
11,Prince Edward Island,2021-04-14,165,0
60,Yukon,2021-04-14,76,0
61,Northwest Territories,2021-04-14,43,0
62,Nunavut,2021-04-14,395,0
99,Repatriated travellers,2021-04-14,13,0
1,Canada,2021-04-14,1087154,53
59,British Columbia,2021-04-15,116075,3
48,Alberta,2021-04-15,166177,5
47,Saskatchewan,2021-04-15,37394,2
46,Manitoba,2021-04-15,35688,1
35,Ontario,2021-04-15,403571,29
24,Quebec,2021-04-15,332544,15
10,Newfoundland and Labrador,2021-04-15,1036,0
13,New Brunswick,2021-04-15,1758,0
12,Nova Scotia,2021-04-15,1786,0
11,Prince Edward Island,2021-04-15,167,0
60,Yukon,2021-04-15,76,0
61,Northwest Territories,2021-04-15,43,0
62,Nunavut,2021-04-15,396,0
99,Repatriated travellers,2021-04-15,13,0
1,Canada,2021-04-15,1096724,55
59,British Columbia,2021-04-16,117080,6
48,Alberta,2021-04-16,167793,0
47,Saskatchewan,2021-04-16,37624,2
46,Manitoba,2021-04-16,35809,0
35,Ontario,2021-04-16,408383,25
24,Quebec,2021-04-16,334071,7
10,Newfoundland and Labrador,2021-04-16,1039,0
13,New Brunswick,2021-04-16,1767,0
12,Nova Scotia,2021-04-16,1792,1
11,Prince Edward Island,2021-04-16,167,0
60,Yukon,2021-04-16,76,0
61,Northwest Territories,2021-04-16,43,0
62,Nunavut,2021-04-16,408,0
99,Repatriated travellers,2021-04-16,13,0
1,Canada,2021-04-16,1106065,41
59,British Columbia,2021-04-17,118107,0
48,Alberta,2021-04-17,169279,3
47,Saskatchewan,2021-04-17,37871,2
46,Manitoba,2021-04-17,35989,3
35,Ontario,2021-04-17,412745,34
24,Quebec,2021-04-17,335608,8
10,Newfoundland and Labrador,2021-04-17,1042,0
13,New Brunswick,2021-04-17,1778,0
12,Nova Scotia,2021-04-17,1800,0
11,Prince Edward Island,2021-04-17,167,0
60,Yukon,2021-04-17,76,0
61,Northwest Territories,2021-04-17,43,0
62,Nunavut,2021-04-17,414,0
99,Repatriated travellers,2021-04-17,13,0
1,Canada,2021-04-17,1114932,50
59,British Columbia,2021-04-18,119040,0
48,Alberta,2021-04-18,170795,3
47,Saskatchewan,2021-04-18,38158,1
46,Manitoba,2021-04-18,36159,1
35,Ontario,2021-04-18,416995,18
24,Quebec,2021-04-18,336952,8
10,Newfoundland and Labrador,2021-04-18,1043,0
13,New Brunswick,2021-04-18,1788,0
12,Nova Scotia,2021-04-18,1807,0
11,Prince Edward Island,2021-04-18,170,0
60,Yukon,2021-04-18,76,0
61,Northwest Territories,2021-04-18,43,0
62,Nunavut,2021-04-18,417,0
99,Repatriated travellers,2021-04-18,13,0
1,Canada,2021-04-18,1123456,31
59,British Columbia,2021-04-19,120040,8
48,Alberta,2021-04-19,172186,3
47,Saskatchewan,2021-04-19,38402,0
46,Manitoba,2021-04-19,36259,0
35,Ontario,2021-04-19,421442,19
24,Quebec,2021-04-19,338044,15
10,Newfoundland and Labrador,2021-04-19,1046,0
13,New Brunswick,2021-04-19,1797,0
12,Nova Scotia,2021-04-19,1822,0
11,Prince Edward Island,2021-04-19,173,0
60,Yukon,2021-04-19,77,0
61,Northwest Territories,2021-04-19,43,0
62,Nunavut,2021-04-19,423,0
99,Repatriated travellers,2021-04-19,13,0
1,Canada,2021-04-19,1131767,45
59,British Columbia,2021-04-20,120889,1
48,Alberta,2021-04-20,173531,6
47,Saskatchewan,2021-04-20,38652,0
46,Manitoba,2021-04-20,36468,1
35,Ontario,2021-04-20,424911,22
24,Quebec,2021-04-20,339180,16
10,Newfoundland and Labrador,2021-04-20,1048,0
13,New Brunswick,2021-04-20,1797,0
12,Nova Scotia,2021-04-20,1831,0
11,Prince Edward Island,2021-04-20,174,0
60,Yukon,2021-04-20,77,0
61,Northwest Territories,2021-04-20,43,0
62,Nunavut,2021-04-20,428,0
99,Repatriated travellers,2021-04-20,13,0
1,Canada,2021-04-20,1139042,46
59,British Columbia,2021-04-21,121751,7
48,Alberta,2021-04-21,175230,3
47,Saskatchewan,2021-04-21,38883,4
46,Manitoba,2021-04-21,36629,1
35,Ontario,2021-04-21,429123,32
24,Quebec,2021-04-21,340397,6
10,Newfoundland and Labrador,2021-04-21,1049,0
13,New Brunswick,2021-04-21,1804,1
12,Nova Scotia,2021-04-21,1856,0
11,Prince Edward Island,2021-04-21,174,0
60,Yukon,2021-04-21,78,0
61,Northwest Territories,2021-04-21,45,0
62,Nunavut,2021-04-21,429,0
99,Repatriated travellers,2021-04-21,13,0
1,Canada,2021-04-21,1147461,54
59,British Columbia,2021-04-22,122757,4
48,Alberta,2021-04-22,177087,2
47,Saskatchewan,2021-04-22,39147,1
46,Manitoba,2021-04-22,36888,1
35,Ontario,2021-04-22,432805,40
24,Quebec,2021-04-22,341645,7
10,Newfoundland and Labrador,2021-04-22,1052,0
13,New Brunswick,2021-04-22,1823,0
12,Nova Scotia,2021-04-22,1894,0
11,Prince Edward Island,2021-04-22,175,0
60,Yukon,2021-04-22,78,0
61,Northwest Territories,2021-04-22,46,0
62,Nunavut,2021-04-22,432,0
99,Repatriated travellers,2021-04-22,13,0
1,Canada,2021-04-22,1155842,55
59,British Columbia,2021-04-23,123758,4
48,Alberta,2021-04-23,178777,5
47,Saskatchewan,2021-04-23,39397,1
46,Manitoba,2021-04-23,37063,2
35,Ontario,2021-04-23,437310,34
24,Quebec,2021-04-23,342688,11
10,Newfoundland and Labrador,2021-04-23,1053,0
13,New Brunswick,2021-04-23,1839,0
12,Nova Scotia,2021-04-23,1938,0
11,Prince Edward Island,2021-04-23,175,0
60,Yukon,2021-04-23,80,0
61,Northwest Territories,2021-04-23,48,0
62,Nunavut,2021-04-23,441,0
99,Repatriated travellers,2021-04-23,13,0
1,Canada,2021-04-23,1164580,57
59,British Columbia,2021-04-24,124639,9
48,Alberta,2021-04-24,180369,5
47,Saskatchewan,2021-04-24,39683,2
46,Manitoba,2021-04-24,37339,3
35,Ontario,2021-04-24,441404,24
24,Quebec,2021-04-24,343794,13
10,Newfoundland and Labrador,2021-04-24,1056,0
13,New Brunswick,2021-04-24,1847,1
12,Nova Scotia,2021-04-24,1990,0
11,Prince Edward Island,2021-04-24,175,0
60,Yukon,2021-04-24,80,0
61,Northwest Territories,2021-04-24,48,0
62,Nunavut,2021-04-24,448,0
99,Repatriated travellers,2021-04-24,13,0
1,Canada,2021-04-24,1172885,57
59,British Columbia,2021-04-25,125486,5
48,Alberta,2021-04-25,181806,3
47,Saskatchewan,2021-04-25,39932,2
46,Manitoba,2021-04-25,37598,0
35,Ontario,2021-04-25,445351,24
24,Quebec,2021-04-25,344808,9
10,Newfoundland and Labrador,2021-04-25,1058,0
13,New Brunswick,2021-04-25,1851,0
12,Nova Scotia,2021-04-25,2053,0
11,Prince Edward Island,2021-04-25,175,0
60,Yukon,2021-04-25,80,0
61,Northwest Territories,2021-04-25,48,0
62,Nunavut,2021-04-25,455,0
99,Repatriated travellers,2021-04-25,13,0
1,Canada,2021-04-25,1180714,43
59,British Columbia,2021-04-26,126249,3
48,Alberta,2021-04-26,183301,-7
47,Saskatchewan,2021-04-26,40177,1
46,Manitoba,2021-04-26,37807,1
35,Ontario,2021-04-26,448861,24
24,Quebec,2021-04-26,345697,8
10,Newfoundland and Labrador,2021-04-26,1062,0
13,New Brunswick,2021-04-26,1858,0
12,Nova Scotia,2021-04-26,2119,0
11,Prince Edward Island,2021-04-26,177,0
60,Yukon,2021-04-26,81,1
61,Northwest Territories,2021-04-26,51,0
62,Nunavut,2021-04-26,464,0
99,Repatriated travellers,2021-04-26,13,0
1,Canada,2021-04-26,1187917,31
59,British Columbia,2021-04-27,127048,0
48,Alberta,2021-04-27,184840,7
47,Saskatchewan,2021-04-27,40401,6
46,Manitoba,2021-04-27,38022,0
35,Ontario,2021-04-27,452126,29
24,Quebec,2021-04-27,346596,10
10,Newfoundland and Labrador,2021-04-27,1062,0
13,New Brunswick,2021-04-27,1882,1
12,Nova Scotia,2021-04-27,2215,0
11,Prince Edward Island,2021-04-27,177,0
60,Yukon,2021-04-27,81,0
61,Northwest Territories,2021-04-27,51,0
62,Nunavut,2021-04-27,472,0
99,Repatriated travellers,2021-04-27,13,0
1,Canada,2021-04-27,1194986,53
59,British Columbia,2021-04-28,127889,5
48,Alberta,2021-04-28,186679,6
47,Saskatchewan,2021-04-28,40614,4
46,Manitoba,2021-04-28,38209,3
35,Ontario,2021-04-28,455606,24
24,Quebec,2021-04-28,347690,7
10,Newfoundland and Labrador,2021-04-28,1066,0
13,New Brunswick,2021-04-28,1890,0
12,Nova Scotia,2021-04-28,2290,0
11,Prince Edward Island,2021-04-28,179,0
60,Yukon,2021-04-28,81,0
61,Northwest Territories,2021-04-28,51,0
62,Nunavut,2021-04-28,478,0
99,Repatriated travellers,2021-04-28,13,0
1,Canada,2021-04-28,1202735,49
59,British Columbia,2021-04-29,128742,1
48,Alberta,2021-04-29,188727,2
47,Saskatchewan,2021-04-29,40824,1
46,Manitoba,2021-04-29,38434,2
35,Ontario,2021-04-29,459477,41
24,Quebec,2021-04-29,348732,10
10,Newfoundland and Labrador,2021-04-29,1068,0
13,New Brunswick,2021-04-29,1900,0
12,Nova Scotia,2021-04-29,2360,0
11,Prince Edward Island,2021-04-29,179,0
60,Yukon,2021-04-29,81,0
61,Northwest Territories,2021-04-29,51,0
62,Nunavut,2021-04-29,490,0
99,Repatriated travellers,2021-04-29,13,0
1,Canada,2021-04-29,1211078,57
59,British Columbia,2021-04-30,129482,4
48,Alberta,2021-04-30,190734,7
47,Saskatchewan,2021-04-30,41098,4
46,Manitoba,2021-04-30,38722,1
35,Ontario,2021-04-30,463364,21
24,Quebec,2021-04-30,349773,13
10,Newfoundland and Labrador,2021-04-30,1076,0
13,New Brunswick,2021-04-30,1915,0
12,Nova Scotia,2021-04-30,2427,0
11,Prince Edward Island,2021-04-30,181,0
60,Yukon,2021-04-30,81,0
61,Northwest Territories,2021-04-30,51,0
62,Nunavut,2021-04-30,501,0
99,Repatriated travellers,2021-04-30,13,0
1,Canada,2021-04-30,1219418,50
59,British Columbia,2021-05-01,130317,0
48,Alberta,2021-05-01,193167,1
47,Saskatchewan,2021-05-01,41360,3
46,Manitoba,2021-05-01,38993,2
35,Ontario,2021-05-01,466733,29
24,Quebec,2021-05-01,350874,7
10,Newfoundland and Labrador,2021-05-01,1081,0
13,New Brunswick,2021-05-01,1933,0
12,Nova Scotia,2021-05-01,2575,0
11,Prince Edward Island,2021-05-01,181,0
60,Yukon,2021-05-01,81,0
61,Northwest Territories,2021-05-01,51,0
62,Nunavut,2021-05-01,509,0
99,Repatriated travellers,2021-05-01,13,0
1,Canada,2021-05-01,1227868,42
59,British Columbia,2021-05-02,130988,0
48,Alberta,2021-05-02,194898,3
47,Saskatchewan,2021-05-02,41598,1
46,Manitoba,2021-05-02,39273,2
35,Ontario,2021-05-02,470465,23
24,Quebec,2021-05-02,351880,9
10,Newfoundland and Labrador,2021-05-02,1099,0
13,New Brunswick,2021-05-02,1939,1
12,Nova Scotia,2021-05-02,2708,0
11,Prince Edward Island,2021-05-02,182,0
60,Yukon,2021-05-02,81,0
61,Northwest Territories,2021-05-02,52,0
62,Nunavut,2021-05-02,520,0
99,Repatriated travellers,2021-05-02,13,0
1,Canada,2021-05-02,1235696,39
59,British Columbia,2021-05-03,131656,15
48,Alberta,2021-05-03,196910,4
47,Saskatchewan,2021-05-03,41817,2
46,Manitoba,2021-05-03,39523,1
35,Ontario,2021-05-03,473901,16
24,Quebec,2021-05-03,352678,1
10,Newfoundland and Labrador,2021-05-03,1104,0
13,New Brunswick,2021-05-03,1954,1
12,Nova Scotia,2021-05-03,2854,0
11,Prince Edward Island,2021-05-03,182,0
60,Yukon,2021-05-03,82,0
61,Northwest Territories,2021-05-03,59,0
62,Nunavut,2021-05-03,528,0
99,Repatriated travellers,2021-05-03,13,0
1,Canada,2021-05-03,1243261,40
59,British Columbia,2021-05-04,132353,-2
48,Alberta,2021-05-04,198653,9
47,Saskatchewan,2021-05-04,42006,2
46,Manitoba,2021-05-04,39813,1
35,Ontario,2021-05-04,476692,25
24,Quebec,2021-05-04,353475,16
10,Newfoundland and Labrador,2021-05-04,1108,0
13,New Brunswick,2021-05-04,1958,0
12,Nova Scotia,2021-05-04,3007,2
11,Prince Edward Island,2021-05-04,183,0
60,Yukon,2021-05-04,82,0
61,Northwest Territories,2021-05-04,71,0
62,Nunavut,2021-05-04,535,0
99,Repatriated travellers,2021-05-04,13,0
1,Canada,2021-05-04,1249949,53
59,British Columbia,2021-05-05,132925,0
48,Alberta,2021-05-05,200924,3
47,Saskatchewan,2021-05-05,42220,2
46,Manitoba,2021-05-05,40079,2
35,Ontario,2021-05-05,479633,44
24,Quebec,2021-05-05,354390,5
